time_s,sedov_xi,sample_radius_cm,frame_x1_cm,frame_x2_cm,frame_x3_cm,frame_v1_cm_s,frame_v2_cm_s,frame_v3_cm_s,shock_radius_cm,shock_speed_cm_s,rho_g_cm3,pressure_dyn_cm2,vx_cm_s,vy_cm_s,vz_cm_s,mass_flux_g_cm2_s,momentum_flux_dyn_cm2,sample_is_shocked,inner_x1_shocked_fraction
235910043052837.56,0.13756078864407745,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.722402576778629e+20,1131118.9643486394,1.5192689506324228e-28,2.4504593660883727e-13,93358.63733656156,0.0,0.0,1.4183687897879082e-23,2.4504726077861184e-13,1.0,1.0
236527608610567.5,0.13741810550240657,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.729382541432664e+20,1129359.563089178,1.5121904987491612e-28,2.442842107709099e-13,93116.73759403519,0.0,0.0,1.4081024586421886e-23,2.4428552194998137e-13,1.0,1.0
237145174168297.44,0.13727593900802013,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.736351663131732e+20,1127607.4407326074,1.5051632156842098e-28,2.435268147494212e-13,92876.08817707135,0.0,0.0,1.3979367154077094e-23,2.435281130983577e-13,1.0,1.0
237762739726027.4,0.13713428596219104,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.743309986676885e+20,1125862.5484700412,1.498186600735915e-28,2.427737128377321e-13,92636.67941666242,0.0,0.0,1.3878703183871216e-23,2.4277499851470966e-13,1.0,1.0
238380305283757.3,0.1369931431941762,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.750257556569143e+20,1124124.8379445975,1.4912601593755873e-28,2.4202486971469257e-13,92398.50174324104,0.0,0.0,1.3779020443569112e-23,2.4202614287553703e-13,1.0,1.0
238997870841487.28,0.13685250756090045,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.757194417012275e+20,1122394.2612460623,1.4843834031557895e-28,2.4128025043950155e-13,92161.54568540494,0.0,0.0,1.3680306882459916e-23,2.4128151123772927e-13,1.0,1.0
239615436399217.2,0.13671237594664493,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.764120611915535e+20,1120670.7709056344,1.4775558496201964e-28,2.405398204466519e-13,91925.80186866167,0.0,0.0,1.3582550628206822e-23,2.405410690335098e-13,1.0,1.0
240233001956947.16,0.13657274526273971,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.771036184896382e+20,1118954.319890739,1.4707770222150382e-28,2.3980354554094864e-13,91691.26101419203,0.0,0.0,1.3485739983759518e-23,2.3980478206545345e-13,1.0,1.0
240850567514677.1,0.13643361244726082,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.777941179283145e+20,1117244.8615999196,1.4640464502020565e-28,2.390713918926119e-13,91457.91393763285,0.0,0.0,1.3389863424327656e-23,2.390726165015886e-13,1.0,1.0
241468133072407.03,0.1362949744647311,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.78483563811768e+20,1115542.3498578023,1.457363668572967e-28,2.383433260324535e-13,91225.75154787803,0.0,0.0,1.3294909594414156e-23,2.38344538870573e-13,1.0,1.0
242085698630136.97,0.13615682830582532,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.791719604157984e+20,1113846.7389101286,1.4507282179653934e-28,2.376193148471316e-13,90994.76484589782,0.0,0.0,1.3200867304906937e-23,2.3762051605694776e-13,1.0,1.0
242703264187866.94,0.1360191709870796,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.798593119880779e+20,1112157.9834188614,1.4441396445802522e-28,2.368993255744764e-13,90764.94492357617,0.0,0.0,1.3107725530227946e-23,2.3690051529646225e-13,1.0,1.0
243320829745596.84,0.1358819995506043,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.805456227484063e+20,1110476.03845736,1.4375975001005497e-28,2.361833257988925e-13,90536.28296256562,0.0,0.0,1.3015473405538032e-23,2.3618450417147565e-13,1.0,1.0
243938395303326.8,0.13574531106380103,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.812308968889646e+20,1108800.8595056194,1.4311013416115371e-28,2.354712834468296e-13,90308.77023315903,0.0,0.0,1.2924100223996193e-23,2.354724506064272e-13,1.0,1.0
244555960861056.75,0.1356091026190836,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.819151385745639e+20,1107132.4024455836,1.424650731522261e-28,2.3476316678232727e-13,90082.398093179,0.0,0.0,1.2833595434072698e-23,2.3476432286338013e-13,1.0,1.0
245173526418786.7,0.13547337133360265,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.825983519428925e+20,1105470.6235565157,1.4182452374884462e-28,2.3405894440262416e-13,89857.15798688341,0.0,0.0,1.274394863691443e-23,2.340600895376302e-13,1.0,1.0
245791091976516.62,0.13533811434897383,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.832805411047596e+20,1103815.4795104396,1.4118844323366548e-28,2.333585852338385e-13,89633.04144388743,0.0,0.0,1.2655149583761086e-23,2.3335971955338566e-13,1.0,1.0
246408657534246.56,0.1352033288310099,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.839617101443368e+20,1102166.9273676425,1.4055678939897412e-28,2.3266205852671544e-13,89410.04007810181,0.0,0.0,1.2567188173411591e-23,2.326631821595137e-13,1.0,1.0
247026223091976.5,0.13506901196945628,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.846418631193968e+20,1100524.9245722406,1.3992952053935764e-28,2.3196933385243737e-13,89188.14558668688,0.0,0.0,1.2480054449739521e-23,2.3197044692535056e-13,1.0,1.0
247643788649706.47,0.13493516097773028,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.853210040615476e+20,1098889.4289478036,1.3930659544450106e-28,2.3128038109849894e-13,88967.34974902196,0.0,0.0,1.2393738599256435e-23,2.312814837365756e-13,1.0,1.0
248261354207436.38,0.13480177309266342,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.859991369764673e+20,1097260.3986930463,1.3868797339209983e-28,2.3059517046464896e-13,88747.6444256903,0.0,0.0,1.2308230948721673e-23,2.305962627911527e-13,1.0,1.0
248878919765166.34,0.13466884557424758,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.86676265844134e+20,1095637.7923775713,1.3807361414089529e-28,2.2991367245888776e-13,88529.02155747861,0.0,0.0,1.2223521962798303e-23,2.299147545953271e-13,1.0,1.0
249496485322896.25,0.13453637570538474,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.873523946190521e+20,1094021.5689376765,1.3746347792382614e-28,2.292358578935329e-13,88311.47316439201,0.0,0.0,1.2139602241753965e-23,2.2923692995969047e-13,1.0,1.0
250114050880626.22,0.13440436079163895,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.880275272304802e+20,1092411.687672219,1.3685752544129132e-28,2.2856169788133737e-13,88094.99134468268,0.0,0.0,1.2056462519205249e-23,2.2856275999529864e-13,1.0,1.0
250731616438356.16,0.1342727981609932,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.887016675826506e+20,1090808.108238532,1.362557178545294e-28,2.278911638316718e-13,87879.56827389338,0.0,0.0,1.1974093659905471e-23,2.278922161098531e-13,1.0,1.0
251349181996086.1,0.1341416851636078,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.893748195549919e+20,1089210.7906484029,1.3565801677909955e-28,2.2722422744676464e-13,87665.19620391466,0.0,0.0,1.189248665757371e-23,2.2722527000394083e-13,1.0,1.0
251966747553816.03,0.13401101917158326,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.900469870023461e+20,1087619.6952641034,1.3506438427848037e-28,2.2656086071799332e-13,87451.86746205589,0.0,0.0,1.181163263276585e-23,2.2656189366732483e-13,1.0,1.0
252584313111546.0,0.1338807975787257,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.907181737551824e+20,1086034.7827944716,1.3447478285776738e-28,2.2590103592223774e-13,87239.57445012988,0.0,0.0,1.1731522830785245e-23,2.2590205937529715e-13,1.0,1.0
253201878669275.9,0.13375101780031523,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.913883836198122e+20,1084456.014291053,1.3388917545747562e-28,2.25244725618286e-13,87028.3096435508,0.0,0.0,1.1652148619632891e-23,2.2524573968508406e-13,1.0,1.0
253819444227005.84,0.13362167727287763,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.920576203785979e+20,1082883.3511442866,1.3330752544744655e-28,2.2459190264329078e-13,86818.06559044501,0.0,0.0,1.1573501487996332e-23,2.2459290743230208e-13,1.0,1.0
254437009784735.8,0.1334927734539589,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.92725887790162e+20,1081316.755079749,1.3272979662084979e-28,2.2394254010928616e-13,86608.834910775,0.0,0.0,1.149557304327592e-23,2.2394353572747408e-13,1.0,1.0
255054575342465.75,0.1333643038219028,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.933931895895924e+20,1079756.1881544453,1.3215595318828834e-28,2.2329661139974809e-13,86400.6102954758,0.0,0.0,1.1418355009648443e-23,2.232975979525895e-13,1.0,1.0
255672140900195.66,0.13323626587563112,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.94059529488646e+20,1078201.6127531494,1.3158595977199607e-28,2.2265409016621206e-13,86193.38450560388,0.0,0.0,1.1341839226166582e-23,2.226550677577215e-13,1.0,1.0
256289706457925.62,0.13310865713442677,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.947249111759504e+20,1076652.9915847967,1.3101978140013065e-28,2.2201495032493634e-13,85987.15037149817,0.0,0.0,1.1266017644893853e-23,2.2201591905768964e-13,1.0,1.0
256907272015655.56,0.1329814751377201,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.953893383172023e+20,1075110.2876789225,1.3045738350115942e-28,2.2137916605362e-13,85781.90079195332,0.0,0.0,1.1190882329074265e-23,2.2138012602877772e-13,1.0,1.0
257524837573385.5,0.13285471744487737,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.960528145553652e+20,1073573.4643821483,1.2989873189833507e-28,2.20746711788164e-13,85577.62873340449,0.0,0.0,1.1116425451335766e-23,2.2074766310549412e-13,1.0,1.0
258142403131115.47,0.13272838163499226,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.967153435108639e+20,1072042.4853547143,1.2934379280426238e-28,2.2011756221948236e-13,85374.32722912397,0.0,0.0,1.1042639291927107e-23,2.2011850497738275e-13,1.0,1.0
258759968688845.38,0.13260246530668024,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.97376928781776e+20,1070517.3145670604,1.287925328155503e-28,2.1949169229036057e-13,85171.98937842919,0.0,0.0,1.0969516236987043e-23,2.19492626585881e-13,1.0,1.0
259377534246575.3,0.13247696607787493,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.980375739440246e+20,1068997.916296449,1.2824491890754983e-28,2.1886907719236e-13,84970.60834590172,0.0,0.0,1.0897048776845344e-23,2.1887000312122375e-13,1.0,1.0
259995099804305.28,0.13235188158562783,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.986972825515649e+20,1067484.2551236355,1.277009184291809e-28,2.1824969236276611e-13,84770.17736061792,0.0,0.0,1.0825229504355466e-23,2.1825061001939117e-13,1.0,1.0
260612665362035.22,0.13222720948591002,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,6.993560581365712e+20,1065976.2959295807,1.2716049909783334e-28,2.1763351348158264e-13,84570.6897153896,0.0,0.0,1.0754051113256942e-23,2.1763442295910252e-13,1.0,1.0
261230230919765.16,0.1321029474534166,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.000139042096217e+20,1064474.0038922082,1.2662362899435781e-28,2.170205164685698e-13,84372.13876601629,0.0,0.0,1.0683506396568521e-23,2.17021417858854e-13,1.0,1.0
261847796477495.06,0.1319790931813737,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.006708242598804e+20,1062977.3444832014,1.2609027655813099e-28,2.1641067748032244e-13,84174.51793054714,0.0,0.0,1.0613588245010045e-23,2.1641157087399648e-13,1.0,1.0
262465362035225.03,0.13185564438134761,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.013268217552777e+20,1061486.2834648464,1.25560410582202e-28,2.1580397290739529e-13,83977.82068855391,0.0,0.0,1.0544289645453368e-23,2.1580485839386042e-13,1.0,1.0
263082927592954.97,0.13173259878305685,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.019819001426886e+20,1060000.7868869128,1.250340002085133e-28,2.1520037937146702e-13,83782.04058041381,0.0,0.0,1.047560367940113e-23,2.152012570389196e-13,1.0,1.0
263700493150684.9,0.13160995413418577,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.026360628481103e+20,1058520.8210835767,1.2451101492319916e-28,2.145998737225435e-13,83587.17120660206,0.0,0.0,1.0407523521493232e-23,2.1460074365799394e-13,1.0,1.0
264318058708414.88,0.1314877082002015,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.032893132768355e+20,1057046.352670384,1.2399142455195825e-28,2.1400243303620526e-13,83393.20622699495,0.0,0.0,1.034004243804034e-23,2.140032953254967e-13,1.0,1.0
264935624266144.78,0.13136585876417248,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.039416548136262e+20,1055577.3485412518,1.234751992554955e-28,2.134080346108924e-13,83200.13936018212,0.0,0.0,1.027315378558348e-23,2.1340888933871904e-13,1.0,1.0
265553189823874.72,0.13124440362658918,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.045930908228844e+20,1054113.7758655099,1.2296230952504217e-28,2.1281665596522597e-13,83007.96438278825,0.0,0.0,1.0206851009480085e-23,2.1281750321515102e-13,1.0,1.0
266170755381604.7,0.13112334060518785,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.052436246488213e+20,1052655.6020849787,1.224527261779379e-28,2.1222827483537342e-13,82816.67512880468,0.0,0.0,1.0141127642514761e-23,2.1222911468984684e-13,1.0,1.0
266788320939334.62,0.13100266753477552,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.058932596156248e+20,1051202.7949110884,1.2194642035328982e-28,2.1164286917244616e-13,82626.26548892978,0.0,0.0,1.0075977303535555e-23,2.116437017128219e-13,1.0,1.0
267405886497064.56,0.13088238226705767,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.065419990276246e+20,1049755.3223220303,1.214433635076929e-28,2.1106041713993623e-13,82436.72940991854,0.0,0.0,1.0011393696114055e-23,2.1106124244648937e-13,1.0,1.0
268023452054794.53,0.1307624826704682,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.071898461694569e+20,1048313.1525599476,1.2094352741101957e-28,2.1048089711119017e-13,82248.06089394103,0.0,0.0,9.947370607229564e-24,2.104817152631336e-13,1.0,1.0
268641017612524.44,0.13064296663000075,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.078368043062261e+20,1046876.2541281641,1.204468841422756e-28,2.0990428766691781e-13,82060.25399794996,0.0,0.0,9.883901905976787e-24,2.099050987424187e-13,1.0,1.0
269258583170254.38,0.1305238320470431,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.084828766836651e+20,1045444.595788442,1.1995340608551894e-28,2.0933056759273457e-13,81873.30283305631,0.0,0.0,9.820981542296272e-24,2.093313716689305e-13,1.0,1.0
269876148727984.34,0.13040507683921287,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.091280665282942e+20,1044018.1465582807,1.1946306592584084e-28,2.087597158767423e-13,81687.20156391415,0.0,0.0,9.758603545727324e-24,2.0876051302975713e-13,1.0,1.0
270493714285714.28,0.1302866989401953,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.097723770475787e+20,1042596.8757082483,1.1897583664540958e-28,2.081917117071405e-13,81501.94440811318,0.0,0.0,9.696762024182926e-24,2.0819250201209993e-13,1.0,1.0
271111279843444.2,0.13016869629958347,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.104158114300832e+20,1041180.7527593445,1.1849169151957702e-28,2.0762653446987196e-13,81317.52563558007,0.0,0.0,9.63545116274645e-24,2.076273180009189e-13,1.0,1.0
271728845401174.2,0.13005106688272,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.110583728456269e+20,1039769.7474803994,1.1801060411303996e-28,2.0706416374630345e-13,81133.93956798746,0.0,0.0,9.574665222489076e-24,2.07064940576613e-13,1.0,1.0
272346410958904.1,0.12993380867054083,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.117000644454346e+20,1038363.8298855051,1.1753254827606622e-28,2.0650457931093584e-13,80951.18057817132,0.0,0.0,9.514398539308475e-24,2.065053495127301e-13,1.0,1.0
272963976516634.03,0.12981691965942097,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.123408893622883e+20,1036962.9702314779,1.170574981407728e-28,2.059477611291479e-13,80769.24308955591,0.0,0.0,9.454645522787317e-24,2.0594852477371047e-13,1.0,1.0
273581542074363.94,0.12970039786102217,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.129808507106755e+20,1035567.1390153528,1.1658542811746676e-28,2.0539368935497e-13,80588.12157558657,0.0,0.0,9.39540065507222e-24,2.0539444651266025e-13,1.0,1.0
274199107632093.94,0.12958424130214202,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.136199515869378e+20,1034176.3069719129,1.161163128910337e-28,2.0484234432889153e-13,80407.81055917018,0.0,0.0,9.336658489771568e-24,2.0484309506915863e-13,1.0,1.0
274816673189823.84,0.1294684480245655,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.14258195069416e+20,1032790.4450712438,1.1565012741739046e-28,2.0429370657569555e-13,80228.30461212303,0.0,0.0,9.278413650873243e-24,2.0429445096709225e-13,1.0,1.0
275434238747553.78,0.12935301608491784,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.148955842185951e+20,1031409.5245163225,1.1518684691998312e-28,2.0374775680232447e-13,80049.59835462601,0.0,0.0,9.22066083168044e-24,2.0374849491252062e-13,1.0,1.0
276051804305283.75,0.12923794355451926,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.155321220772473e+20,1030033.5167406359,1.1472644688634245e-28,2.0320447589577558e-13,79871.68645468725,0.0,0.0,9.163394793766276e-24,2.0320520779157142e-13,1.0,1.0
276669369863013.7,0.12912322851924155,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.16167811670574e+20,1028662.3934058279,1.142689030646913e-28,2.0266384492102586e-13,79694.56362761186,0.0,0.0,9.106610365946453e-24,2.026645706683651e-13,1.0,1.0
277286935420743.6,0.12900886907936635,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.168026560063452e+20,1027296.1263993758,1.1381419146060025e-28,2.0212584511898322e-13,79518.22463547846,0.0,0.0,9.050302443269365e-24,2.0212656478296594e-13,1.0,1.0
277904500978473.6,0.128894863349445,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.17436658075039e+20,1025934.6878322965,1.1336228833369691e-28,2.0159045790446746e-13,79342.66428662302,0.0,0.0,8.994465986023876e-24,2.0159117154936263e-13,1.0,1.0
278522066536203.5,0.12878120945816018,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.180698208499787e+20,1024578.0500368797,1.129131701944214e-28,2.0105766486421984e-13,79167.87743512938,0.0,0.0,8.939096018763857e-24,2.0105837255347783e-13,1.0,1.0
279139632093933.44,0.12866790554818905,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.187021472874686e+20,1023226.1855644496,1.1246681380083163e-28,2.0052744775493644e-13,78993.85898032624,0.0,0.0,8.884187629349503e-24,2.005281495512012e-13,1.0,1.0
279757197651663.4,0.12855494977606824,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.193336403269288e+20,1021879.0671831546,1.1202319615545562e-28,1.9999978850133203e-13,78820.6038662912,0.0,0.0,8.829735968005002e-24,2.0000048446645302e-13,1.0,1.0
280374763209393.34,0.12844234031206028,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.19964302891028e+20,1020536.6678757827,1.1158229450219296e-28,1.9947466919422707e-13,78648.10708136098,0.0,0.0,8.775736246392428e-24,1.9947535938927108e-13,1.0,1.0
280992328767123.25,0.1283300753400215,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.205941378858164e+20,1019198.9608376053,1.1114408632325944e-28,1.989520720886612e-13,78476.36365764821,0.0,0.0,8.722183736701152e-24,1.98952756573924e-13,1.0,1.0
281609894324853.2,0.12821815305727186,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.212231482008548e+20,1017865.919474246,1.1070854933617598e-28,1.9843197960203678e-13,78305.36867056457,0.0,0.0,8.669073770752646e-24,1.9843265843705442e-13,1.0,1.0
282227459882583.2,0.12810657167446574,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.218513367093454e+20,1016537.5173995765,1.1027566149080745e-28,1.9791437431227855e-13,78135.11723834994,0.0,0.0,8.616401739120831e-24,1.979150475558386e-13,1.0,1.0
282845025440313.06,0.12799532941546496,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.224787062682583e+20,1015213.728433637,1.0984540096643877e-28,1.9739923895602679e-13,77965.604521608,0.0,0.0,8.564163090266822e-24,1.9739990666617933e-13,1.0,1.0
283462590998043.0,0.1278844245172125,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.231052597184595e+20,1013894.526600582,1.0941774616889827e-28,1.9688655642684882e-13,77796.82572284745,0.0,0.0,8.512353329688538e-24,1.968872186609173e-13,1.0,1.0
284080156555773.0,0.1277738552296084,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.237309998848352e+20,1012579.8861266512,1.0899267572772058e-28,1.9637630977347834e-13,77628.77608602964,0.0,0.0,8.460968019084458e-24,1.9637696658807015e-13,1.0,1.0
284697722113502.94,0.12766361981538663,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.24355929576417e+20,1011269.7814381671,1.0857016849335423e-28,1.958684821980753e-13,77461.45089612174,0.0,0.0,8.410002775531621e-24,1.9586913364909235e-13,1.0,1.0
285315287671232.8,0.12755371654999365,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.249800515865037e+20,1009964.187159551,1.081502035344063e-28,1.9536305705451171e-13,77294.84547865573,0.0,0.0,8.359453270677101e-24,1.9536370319716056e-13,1.0,1.0
285932853228962.8,0.12744414372146814,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.256033686927844e+20,1008663.0781113688,1.0773276013493056e-28,1.948600178466765e-13,77128.95519929305,0.0,0.0,8.309315229943244e-24,1.9486065873547858e-13,1.0,1.0
286550418786692.75,0.1273348996303225,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.26225883657458e+20,1007366.4293083979,1.0731781779175192e-28,1.9435934822680825e-13,76963.77546339508,0.0,0.0,8.259584431745942e-24,1.9435998391560988e-13,1.0,1.0
287167984344422.7,0.1272259825894252,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.268475992273526e+20,1006074.215957716,1.0690535621183398e-28,1.938610319938443e-13,76799.30171559872,0.0,0.0,8.210256706726194e-24,1.9386166253582627e-13,1.0,1.0
287785549902152.6,0.12711739092388508,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.274685181340442e+20,1004786.4134568142,1.0649535530967924e-28,1.9336505309179598e-13,76635.52943939775,0.0,0.0,8.161327936994047e-24,1.9336567853948336e-13,1.0,1.0
288403115459882.56,0.1270091229709363,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.280886430939737e+20,1003502.9973917345,1.0608779520477208e-28,1.9287139560814302e-13,76472.45415672936,0.0,0.0,8.112794055385426e-24,1.928720160134145e-13,1.0,1.0
289020681017612.5,0.12690117707982543,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.28707976808562e+20,1002223.9435352235,1.0568265621905465e-28,1.923800437722497e-13,76310.07142756596,0.0,0.0,8.064651044730958e-24,1.9238065918634697e-13,1.0,1.0
289638246575342.5,0.12679355161169897,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.293265219643259e+20,1000949.227844915,1.052799188744431e-28,1.9189098195380225e-13,76148.37684951235,0.0,0.0,8.016894937137182e-24,1.918915924273391e-13,1.0,1.0
290255812133072.4,0.1266862449394929,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.2994428123299e+20,999678.8264615295,1.048795638903747e-28,1.914041946612654e-13,75987.3660574077,0.0,0.0,7.96952181327918e-24,1.9140480024423673e-13,1.0,1.0
290873377690802.3,0.12657925544782278,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.305612572716018e+20,998412.7157070971,1.044815721813937e-28,1.9091966654036132e-13,75827.03472293272,0.0,0.0,7.922527801705142e-24,1.9092026728215204e-13,1.0,1.0
291490943248532.3,0.1264725815328759,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.311774527226404e+20,997150.8720831994,1.0408592485477142e-28,1.9043738237256595e-13,75667.37855422197,0.0,0.0,7.87590907815229e-24,1.9043797832195962e-13,1.0,1.0
292108508806262.25,0.12636622160230396,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.317928702141288e+20,995893.2722692359,1.0369260320815804e-28,1.8995732707362684e-13,75508.3932954808,0.0,0.0,7.829661864873832e-24,1.899579182788143e-13,1.0,1.0
292726074363992.1,0.1262601740751173,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.32407512359742e+20,994639.8931207057,1.0330158872727096e-28,1.89479485692099e-13,75350.07472660717,0.0,0.0,7.783782429977107e-24,1.8948007220068675e-13,1.0,1.0
293343639921722.06,0.12615443738158033,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.33021381758916e+20,993390.7116675124,1.029128630836128e-28,1.890038434079008e-13,75192.41866281825,0.0,0.0,7.738267086772306e-24,1.890044252669193e-13,1.0,1.0
293961205479452.06,0.12604900996310797,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.336344809969545e+20,992145.7051122896,1.0252640813222515e-28,1.8853038553088684e-13,75035.42095428176,0.0,0.0,7.693112193132011e-24,1.885309627867987e-13,1.0,1.0
294578771037182.0,0.12594389027216338,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.342468126451356e+20,990904.8508287442,1.0214220590947043e-28,1.8805909749944217e-13,74879.07748575175,0.0,0.0,7.648314150860847e-24,1.880596701981501e-13,1.0,1.0
295196336594911.9,0.12583907677215697,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,7.34858379260816e+20,989668.1263600185,1.0176023863084908e-28,1.875899648790913e-13,74723.38417620922,0.0,0.0,7.603869405075662e-24,1.8759053306594608e-13,1.0,1.0
